,drug,disease,label
1930,268.0,347.0,1.0
1931,36.0,73.0,1.0
1932,414.0,43.0,1.0
1933,137.0,124.0,1.0
1934,390.0,359.0,1.0
1935,387.0,229.0,1.0
1936,99.0,365.0,1.0
1937,407.0,182.0,1.0
1938,200.0,69.0,1.0
1939,372.0,199.0,1.0
1940,407.0,124.0,1.0
1941,470.0,208.0,1.0
1942,42.0,382.0,1.0
1943,315.0,370.0,1.0
1944,102.0,73.0,1.0
1945,518.0,24.0,1.0
1946,654.0,359.0,1.0
1947,227.0,172.0,1.0
1948,541.0,278.0,1.0
1949,212.0,396.0,1.0
1950,239.0,89.0,1.0
1951,22.0,271.0,1.0
1952,118.0,371.0,1.0
1953,228.0,124.0,1.0
1954,213.0,257.0,1.0
1955,142.0,354.0,1.0
1956,391.0,267.0,1.0
1957,449.0,48.0,1.0
1958,297.0,391.0,1.0
1959,244.0,245.0,1.0
1960,477.0,76.0,1.0
1961,73.0,146.0,1.0
1962,296.0,40.0,1.0
1963,587.0,89.0,1.0
1964,163.0,253.0,1.0
1965,12.0,268.0,1.0
1966,9.0,310.0,1.0
1967,307.0,129.0,1.0
1968,249.0,363.0,1.0
1969,167.0,347.0,1.0
1970,255.0,99.0,1.0
1971,294.0,183.0,1.0
1972,371.0,7.0,1.0
1973,402.0,188.0,1.0
1974,301.0,13.0,1.0
1975,398.0,124.0,1.0
1976,306.0,104.0,1.0
1977,390.0,347.0,1.0
1978,143.0,316.0,1.0
1979,502.0,282.0,1.0
1980,304.0,405.0,1.0
1981,599.0,76.0,1.0
1982,587.0,280.0,1.0
1983,486.0,369.0,1.0
1984,178.0,18.0,1.0
1985,229.0,65.0,1.0
1986,263.0,56.0,1.0
1987,229.0,280.0,1.0
1988,598.0,399.0,1.0
1989,6.0,206.0,1.0
1990,394.0,188.0,1.0
1991,353.0,144.0,1.0
1992,140.0,185.0,1.0
1993,241.0,208.0,1.0
1994,570.0,124.0,1.0
1995,199.0,99.0,1.0
1996,455.0,408.0,1.0
1997,537.0,347.0,1.0
1998,9.0,301.0,1.0
1999,595.0,358.0,1.0
2000,439.0,100.0,1.0
2001,133.0,168.0,1.0
2002,331.0,135.0,1.0
2003,109.0,376.0,1.0
2004,459.0,121.0,1.0
2005,185.0,407.0,1.0
2006,493.0,73.0,1.0
2007,272.0,84.0,1.0
2008,0.0,329.0,1.0
2009,582.0,28.0,1.0
2010,227.0,208.0,1.0
2011,319.0,362.0,1.0
2012,351.0,385.0,1.0
2013,375.0,362.0,1.0
2014,183.0,311.0,1.0
2015,551.0,370.0,1.0
2016,475.0,40.0,1.0
2017,616.0,322.0,1.0
2018,275.0,6.0,1.0
2019,598.0,331.0,1.0
2020,115.0,358.0,1.0
2021,126.0,89.0,1.0
2022,503.0,359.0,1.0
2023,213.0,247.0,1.0
2024,502.0,232.0,1.0
2025,583.0,172.0,1.0
2026,578.0,188.0,1.0
2027,293.0,359.0,1.0
2028,501.0,347.0,1.0
2029,430.0,376.0,1.0
2030,326.0,394.0,1.0
2031,424.0,73.0,1.0
2032,90.0,114.0,1.0
2033,430.0,103.0,1.0
2034,150.0,358.0,1.0
2035,38.0,351.0,1.0
2036,388.0,181.0,1.0
2037,144.0,20.0,1.0
2038,241.0,237.0,1.0
2039,137.0,145.0,1.0
2040,576.0,44.0,1.0
2041,409.0,69.0,1.0
2042,37.0,405.0,1.0
2043,662.0,315.0,1.0
2044,529.0,41.0,1.0
2045,455.0,309.0,1.0
2046,156.0,133.0,1.0
2047,486.0,390.0,1.0
2048,452.0,176.0,1.0
2049,275.0,280.0,1.0
2050,150.0,359.0,1.0
2051,546.0,119.0,1.0
2052,501.0,396.0,1.0
2053,109.0,99.0,1.0
2054,314.0,73.0,1.0
2055,154.0,3.0,1.0
2056,193.0,49.0,1.0
2057,449.0,153.0,1.0
2058,594.0,124.0,1.0
2059,163.0,384.0,1.0
2060,161.0,259.0,1.0
2061,198.0,24.0,1.0
2062,516.0,82.0,1.0
2063,29.0,75.0,1.0
2064,315.0,134.0,1.0
2065,75.0,353.0,1.0
2066,464.0,196.0,1.0
2067,337.0,150.0,1.0
2068,314.0,392.0,1.0
2069,252.0,181.0,1.0
2070,569.0,352.0,1.0
2071,576.0,90.0,1.0
2072,598.0,345.0,1.0
2073,258.0,182.0,1.0
2074,551.0,136.0,1.0
2075,653.0,347.0,1.0
2076,83.0,78.0,1.0
2077,419.0,99.0,1.0
2078,26.0,221.0,1.0
2079,461.0,162.0,1.0
2080,451.0,183.0,1.0
2081,587.0,347.0,1.0
2082,552.0,226.0,1.0
2083,591.0,145.0,1.0
2084,40.0,89.0,1.0
2085,170.0,358.0,1.0
2086,429.0,99.0,1.0
2087,644.0,11.0,1.0
2088,170.0,359.0,1.0
2089,621.0,392.0,1.0
2090,261.0,360.0,1.0
2091,327.0,18.0,1.0
2092,505.0,272.0,1.0
2093,273.0,103.0,1.0
2094,403.0,265.0,1.0
2095,455.0,135.0,1.0
2096,275.0,356.0,1.0
2097,348.0,212.0,1.0
2098,563.0,124.0,1.0
2099,434.0,117.0,1.0
2100,461.0,293.0,1.0
2101,465.0,322.0,1.0
2102,210.0,46.0,1.0
2103,170.0,117.0,1.0
2104,263.0,99.0,1.0
2105,328.0,271.0,1.0
2106,296.0,43.0,1.0
2107,301.0,382.0,1.0
2108,11.0,73.0,1.0
2109,578.0,166.0,1.0
2110,387.0,372.0,1.0
2111,178.0,314.0,1.0
2112,454.0,129.0,1.0
2113,589.0,371.0,1.0
2114,351.0,388.0,1.0
2115,333.0,128.0,1.0
2116,443.0,347.0,1.0
2117,596.0,113.0,1.0
2118,70.0,239.0,1.0
2119,633.0,356.0,1.0
2120,114.0,118.0,1.0
2121,328.0,131.0,1.0
2122,170.0,362.0,1.0
2123,33.0,247.0,1.0
2124,275.0,165.0,1.0
2125,215.0,124.0,1.0
2126,639.0,75.0,1.0
2127,389.0,18.0,1.0
2128,184.0,323.0,1.0
2129,347.0,375.0,1.0
2130,190.0,392.0,1.0
2131,213.0,252.0,1.0
2132,87.0,329.0,1.0
2133,101.0,73.0,1.0
2134,479.0,18.0,1.0
2135,123.0,16.0,1.0
2136,459.0,156.0,1.0
2137,330.0,361.0,1.0
2138,482.0,124.0,1.0
2139,487.0,84.0,1.0
2140,204.0,221.0,1.0
2141,420.0,174.0,1.0
2142,365.0,37.0,1.0
2143,548.0,255.0,1.0
2144,306.0,208.0,1.0
2145,405.0,99.0,1.0
2146,346.0,359.0,1.0
2147,570.0,21.0,1.0
2148,253.0,347.0,1.0
2149,268.0,208.0,1.0
2150,148.0,390.0,1.0
2151,110.0,43.0,1.0
2152,501.0,362.0,1.0
2153,486.0,135.0,1.0
2154,120.0,99.0,1.0
2155,145.0,364.0,1.0
2156,414.0,41.0,1.0
2157,117.0,359.0,1.0
2158,387.0,100.0,1.0
2159,461.0,313.0,1.0
2160,536.0,183.0,1.0
2161,588.0,364.0,1.0
2162,652.0,362.0,1.0
2163,567.0,196.0,1.0
2164,426.0,351.0,1.0
2165,364.0,196.0,1.0
2166,186.0,392.0,1.0
2167,285.0,183.0,1.0
2168,461.0,117.0,1.0
2169,208.0,73.0,1.0
2170,253.0,358.0,1.0
2171,426.0,12.0,1.0
2172,2.0,244.0,1.0
2173,182.0,359.0,1.0
2174,470.0,265.0,1.0
2175,192.0,183.0,1.0
2176,284.0,143.0,1.0
2177,376.0,41.0,1.0
2178,305.0,405.0,1.0
2179,332.0,362.0,1.0
2180,200.0,68.0,1.0
2181,595.0,359.0,1.0
2182,241.0,25.0,1.0
2183,41.0,145.0,1.0
2184,141.0,124.0,1.0
2185,275.0,222.0,1.0
2186,325.0,244.0,1.0
2187,10.0,89.0,1.0
2188,297.0,354.0,1.0
2189,249.0,194.0,1.0
2190,382.0,252.0,1.0
2191,424.0,163.0,1.0
2192,615.0,124.0,1.0
2193,301.0,36.0,1.0
2194,570.0,405.0,1.0
2195,375.0,347.0,1.0
2196,634.0,347.0,1.0
2197,61.0,19.0,1.0
2198,268.0,127.0,1.0
2199,149.0,328.0,1.0
2200,517.0,27.0,1.0
2201,161.0,1.0,1.0
2202,213.0,54.0,1.0
2203,233.0,183.0,1.0
2204,19.0,366.0,1.0
2205,87.0,24.0,1.0
2206,186.0,128.0,1.0
2207,430.0,356.0,1.0
2208,385.0,164.0,1.0
2209,367.0,376.0,1.0
2210,569.0,228.0,1.0
2211,254.0,390.0,1.0
2212,500.0,365.0,1.0
2213,164.0,182.0,1.0
2214,351.0,397.0,1.0
2215,616.0,183.0,1.0
2216,306.0,101.0,1.0
2217,93.0,59.0,1.0
2218,462.0,189.0,1.0
2219,34.0,37.0,1.0
2220,66.0,8.0,1.0
2221,505.0,208.0,1.0
2222,391.0,297.0,1.0
2223,547.0,314.0,1.0
2224,661.0,358.0,1.0
2225,213.0,280.0,1.0
2226,245.0,118.0,1.0
2227,326.0,210.0,1.0
2228,84.0,358.0,1.0
2229,51.0,183.0,1.0
2230,425.0,149.0,1.0
2231,383.0,322.0,1.0
2232,83.0,3.0,1.0
2233,386.0,205.0,1.0
2234,49.0,7.0,1.0
2235,461.0,388.0,1.0
2236,559.0,364.0,1.0
2237,146.0,334.0,1.0
2238,337.0,87.0,1.0
2239,407.0,177.0,1.0
2240,520.0,297.0,1.0
2241,521.0,371.0,1.0
2242,176.0,151.0,1.0
2243,255.0,311.0,1.0
2244,556.0,224.0,1.0
2245,163.0,216.0,1.0
2246,82.0,99.0,1.0
2247,557.0,382.0,1.0
2248,587.0,109.0,1.0
2249,514.0,124.0,1.0
2250,588.0,134.0,1.0
2251,175.0,55.0,1.0
2252,246.0,212.0,1.0
2253,341.0,208.0,1.0
2254,19.0,391.0,1.0
2255,97.0,404.0,1.0
2256,519.0,133.0,1.0
2257,358.0,163.0,1.0
2258,241.0,151.0,1.0
2259,500.0,181.0,1.0
2260,275.0,16.0,1.0
2261,315.0,390.0,1.0
2262,83.0,24.0,1.0
2263,539.0,69.0,1.0
2264,455.0,10.0,1.0
2265,652.0,359.0,1.0
2266,540.0,358.0,1.0
2267,326.0,67.0,1.0
2268,624.0,330.0,1.0
2269,227.0,280.0,1.0
2270,50.0,380.0,1.0
2271,45.0,351.0,1.0
2272,407.0,405.0,1.0
2273,31.0,160.0,1.0
2274,154.0,78.0,1.0
2275,386.0,286.0,1.0
2276,268.0,371.0,1.0
2277,259.0,222.0,1.0
2278,629.0,76.0,1.0
2279,14.0,152.0,0.0
2280,63.0,285.0,0.0
2281,100.0,97.0,0.0
2282,266.0,380.0,0.0
2283,656.0,86.0,0.0
2284,623.0,180.0,0.0
2285,47.0,261.0,0.0
2286,594.0,130.0,0.0
2287,85.0,172.0,0.0
2288,124.0,106.0,0.0
2289,54.0,330.0,0.0
2290,320.0,42.0,0.0
2291,254.0,123.0,0.0
2292,303.0,14.0,0.0
2293,279.0,193.0,0.0
2294,507.0,104.0,0.0
2295,533.0,92.0,0.0
2296,495.0,68.0,0.0
2297,654.0,117.0,0.0
2298,168.0,56.0,0.0
2299,370.0,402.0,0.0
2300,477.0,120.0,0.0
2301,53.0,6.0,0.0
2302,174.0,355.0,0.0
2303,537.0,270.0,0.0
2304,318.0,161.0,0.0
2305,584.0,404.0,0.0
2306,205.0,80.0,0.0
2307,311.0,260.0,0.0
2308,658.0,199.0,0.0
2309,91.0,87.0,0.0
2310,421.0,395.0,0.0
2311,185.0,122.0,0.0
2312,473.0,72.0,0.0
2313,101.0,320.0,0.0
2314,49.0,94.0,0.0
2315,444.0,182.0,0.0
2316,168.0,254.0,0.0
2317,606.0,133.0,0.0
2318,427.0,245.0,0.0
2319,283.0,13.0,0.0
2320,124.0,87.0,0.0
2321,46.0,325.0,0.0
2322,145.0,104.0,0.0
2323,209.0,119.0,0.0
2324,40.0,110.0,0.0
2325,460.0,405.0,0.0
2326,622.0,61.0,0.0
2327,348.0,232.0,0.0
2328,193.0,314.0,0.0
2329,207.0,374.0,0.0
2330,275.0,76.0,0.0
2331,562.0,332.0,0.0
2332,198.0,335.0,0.0
2333,292.0,270.0,0.0
2334,135.0,327.0,0.0
2335,510.0,88.0,0.0
2336,257.0,24.0,0.0
2337,433.0,60.0,0.0
2338,158.0,232.0,0.0
2339,211.0,38.0,0.0
2340,613.0,387.0,0.0
2341,195.0,70.0,0.0
2342,3.0,143.0,0.0
2343,378.0,178.0,0.0
2344,278.0,126.0,0.0
2345,52.0,393.0,0.0
2346,467.0,141.0,0.0
2347,468.0,287.0,0.0
2348,162.0,226.0,0.0
2349,443.0,170.0,0.0
2350,543.0,19.0,0.0
2351,610.0,248.0,0.0
2352,472.0,350.0,0.0
2353,23.0,131.0,0.0
2354,115.0,31.0,0.0
2355,114.0,233.0,0.0
2356,244.0,164.0,0.0
2357,479.0,407.0,0.0
2358,26.0,169.0,0.0
2359,58.0,28.0,0.0
2360,639.0,36.0,0.0
2361,626.0,239.0,0.0
2362,440.0,13.0,0.0
2363,578.0,170.0,0.0
2364,420.0,49.0,0.0
2365,547.0,83.0,0.0
2366,242.0,145.0,0.0
2367,0.0,253.0,0.0
2368,562.0,266.0,0.0
2369,244.0,266.0,0.0
2370,501.0,0.0,0.0
2371,549.0,163.0,0.0
2372,63.0,347.0,0.0
2373,326.0,373.0,0.0
2374,579.0,238.0,0.0
2375,561.0,87.0,0.0
2376,445.0,68.0,0.0
2377,197.0,280.0,0.0
2378,169.0,305.0,0.0
2379,73.0,386.0,0.0
2380,595.0,92.0,0.0
2381,152.0,385.0,0.0
2382,278.0,117.0,0.0
2383,495.0,119.0,0.0
2384,336.0,15.0,0.0
2385,141.0,361.0,0.0
2386,1.0,139.0,0.0
2387,570.0,242.0,0.0
2388,236.0,196.0,0.0
2389,431.0,44.0,0.0
2390,505.0,79.0,0.0
2391,277.0,407.0,0.0
2392,428.0,168.0,0.0
2393,500.0,225.0,0.0
2394,185.0,39.0,0.0
2395,330.0,163.0,0.0
2396,439.0,38.0,0.0
2397,433.0,8.0,0.0
2398,138.0,222.0,0.0
2399,264.0,125.0,0.0
2400,624.0,90.0,0.0
2401,55.0,395.0,0.0
2402,276.0,321.0,0.0
2403,373.0,376.0,0.0
2404,165.0,406.0,0.0
2405,78.0,283.0,0.0
2406,439.0,105.0,0.0
2407,153.0,327.0,0.0
2408,186.0,107.0,0.0
2409,553.0,303.0,0.0
2410,658.0,392.0,0.0
2411,8.0,29.0,0.0
2412,184.0,36.0,0.0
2413,348.0,193.0,0.0
2414,59.0,105.0,0.0
2415,150.0,9.0,0.0
2416,594.0,276.0,0.0
2417,656.0,401.0,0.0
2418,76.0,154.0,0.0
2419,129.0,237.0,0.0
2420,179.0,37.0,0.0
2421,23.0,270.0,0.0
2422,219.0,354.0,0.0
2423,196.0,319.0,0.0
2424,100.0,49.0,0.0
2425,662.0,22.0,0.0
2426,209.0,382.0,0.0
2427,375.0,161.0,0.0
2428,530.0,354.0,0.0
2429,200.0,166.0,0.0
2430,443.0,48.0,0.0
2431,242.0,212.0,0.0
2432,373.0,195.0,0.0
2433,653.0,77.0,0.0
2434,374.0,148.0,0.0
2435,227.0,187.0,0.0
2436,308.0,302.0,0.0
2437,387.0,292.0,0.0
2438,445.0,48.0,0.0
2439,518.0,380.0,0.0
2440,251.0,65.0,0.0
2441,92.0,213.0,0.0
2442,154.0,83.0,0.0
2443,595.0,172.0,0.0
2444,434.0,259.0,0.0
2445,609.0,109.0,0.0
2446,134.0,177.0,0.0
2447,467.0,345.0,0.0
2448,411.0,254.0,0.0
2449,82.0,149.0,0.0
2450,383.0,241.0,0.0
2451,338.0,34.0,0.0
2452,116.0,191.0,0.0
2453,283.0,156.0,0.0
2454,70.0,105.0,0.0
2455,528.0,266.0,0.0
2456,650.0,318.0,0.0
2457,194.0,380.0,0.0
2458,541.0,38.0,0.0
2459,625.0,236.0,0.0
2460,197.0,293.0,0.0
2461,490.0,373.0,0.0
2462,559.0,379.0,0.0
2463,603.0,198.0,0.0
2464,34.0,31.0,0.0
2465,567.0,235.0,0.0
2466,397.0,359.0,0.0
2467,467.0,125.0,0.0
2468,587.0,348.0,0.0
2469,446.0,177.0,0.0
2470,251.0,267.0,0.0
2471,480.0,401.0,0.0
2472,421.0,37.0,0.0
2473,75.0,155.0,0.0
2474,241.0,219.0,0.0
2475,84.0,155.0,0.0
2476,139.0,4.0,0.0
2477,178.0,320.0,0.0
2478,521.0,277.0,0.0
2479,582.0,161.0,0.0
2480,608.0,106.0,0.0
2481,231.0,44.0,0.0
2482,563.0,330.0,0.0
2483,352.0,280.0,0.0
2484,533.0,100.0,0.0
2485,351.0,79.0,0.0
2486,72.0,209.0,0.0
2487,535.0,183.0,0.0
2488,275.0,374.0,0.0
2489,117.0,169.0,0.0
2490,398.0,338.0,0.0
2491,166.0,62.0,0.0
2492,229.0,229.0,0.0
2493,58.0,169.0,0.0
2494,628.0,373.0,0.0
2495,624.0,305.0,0.0
2496,563.0,45.0,0.0
2497,601.0,180.0,0.0
2498,151.0,213.0,0.0
2499,423.0,183.0,0.0
2500,148.0,61.0,0.0
2501,227.0,403.0,0.0
2502,269.0,361.0,0.0
2503,293.0,155.0,0.0
2504,218.0,340.0,0.0
2505,93.0,345.0,0.0
2506,297.0,174.0,0.0
2507,343.0,314.0,0.0
2508,198.0,262.0,0.0
2509,611.0,301.0,0.0
2510,146.0,270.0,0.0
2511,360.0,35.0,0.0
2512,81.0,315.0,0.0
2513,540.0,102.0,0.0
2514,161.0,362.0,0.0
2515,142.0,383.0,0.0
2516,371.0,83.0,0.0
2517,409.0,73.0,0.0
2518,393.0,73.0,0.0
2519,558.0,384.0,0.0
2520,191.0,79.0,0.0
2521,401.0,308.0,0.0
2522,425.0,81.0,0.0
2523,489.0,79.0,0.0
2524,391.0,29.0,0.0
2525,183.0,62.0,0.0
2526,351.0,249.0,0.0
2527,496.0,226.0,0.0
2528,221.0,128.0,0.0
2529,277.0,234.0,0.0
2530,116.0,263.0,0.0
2531,95.0,391.0,0.0
2532,20.0,205.0,0.0
2533,3.0,267.0,0.0
2534,39.0,123.0,0.0
2535,500.0,188.0,0.0
2536,115.0,16.0,0.0
2537,203.0,294.0,0.0
2538,426.0,176.0,0.0
2539,84.0,55.0,0.0
2540,613.0,9.0,0.0
2541,299.0,149.0,0.0
2542,507.0,233.0,0.0
2543,148.0,85.0,0.0
2544,557.0,318.0,0.0
2545,475.0,114.0,0.0
2546,466.0,36.0,0.0
2547,195.0,196.0,0.0
2548,620.0,133.0,0.0
2549,46.0,156.0,0.0
2550,103.0,396.0,0.0
2551,215.0,33.0,0.0
2552,597.0,379.0,0.0
2553,629.0,11.0,0.0
2554,87.0,373.0,0.0
2555,4.0,164.0,0.0
2556,580.0,167.0,0.0
2557,375.0,0.0,0.0
2558,93.0,275.0,0.0
2559,298.0,257.0,0.0
2560,204.0,270.0,0.0
2561,99.0,119.0,0.0
2562,501.0,231.0,0.0
2563,582.0,310.0,0.0
2564,573.0,133.0,0.0
2565,583.0,345.0,0.0
2566,496.0,300.0,0.0
2567,339.0,1.0,0.0
2568,387.0,277.0,0.0
2569,268.0,305.0,0.0
2570,239.0,263.0,0.0
2571,617.0,351.0,0.0
2572,185.0,381.0,0.0
2573,202.0,199.0,0.0
2574,514.0,284.0,0.0
2575,185.0,406.0,0.0
2576,556.0,188.0,0.0
2577,355.0,244.0,0.0
2578,547.0,250.0,0.0
2579,294.0,272.0,0.0
2580,616.0,333.0,0.0
2581,498.0,316.0,0.0
2582,210.0,408.0,0.0
2583,636.0,350.0,0.0
2584,130.0,235.0,0.0
2585,269.0,85.0,0.0
2586,547.0,80.0,0.0
2587,187.0,259.0,0.0
2588,358.0,98.0,0.0
2589,336.0,59.0,0.0
2590,597.0,225.0,0.0
2591,588.0,162.0,0.0
2592,332.0,336.0,0.0
2593,41.0,344.0,0.0
2594,606.0,83.0,0.0
2595,424.0,158.0,0.0
2596,470.0,209.0,0.0
2597,278.0,197.0,0.0
2598,528.0,120.0,0.0
2599,341.0,374.0,0.0
2600,557.0,209.0,0.0
2601,502.0,82.0,0.0
2602,482.0,365.0,0.0
2603,413.0,230.0,0.0
2604,444.0,317.0,0.0
2605,173.0,252.0,0.0
2606,189.0,357.0,0.0
2607,321.0,13.0,0.0
2608,639.0,171.0,0.0
2609,139.0,108.0,0.0
2610,579.0,24.0,0.0
2611,151.0,311.0,0.0
2612,489.0,197.0,0.0
2613,298.0,2.0,0.0
2614,377.0,2.0,0.0
2615,283.0,165.0,0.0
2616,33.0,157.0,0.0
2617,506.0,404.0,0.0
2618,354.0,406.0,0.0
2619,305.0,314.0,0.0
2620,332.0,354.0,0.0
2621,550.0,24.0,0.0
2622,210.0,222.0,0.0
2623,169.0,166.0,0.0
2624,383.0,206.0,0.0
2625,79.0,202.0,0.0
2626,162.0,340.0,0.0
2627,388.0,255.0,0.0
2628,144.0,102.0,0.0
2629,23.0,401.0,0.0
2630,13.0,43.0,0.0
2631,176.0,395.0,0.0
2632,400.0,92.0,0.0
2633,109.0,201.0,0.0
2634,303.0,40.0,0.0
2635,461.0,308.0,0.0
2636,154.0,277.0,0.0
2637,14.0,319.0,0.0
2638,34.0,277.0,0.0
2639,647.0,355.0,0.0
2640,16.0,182.0,0.0
2641,300.0,252.0,0.0
2642,317.0,176.0,0.0
2643,297.0,14.0,0.0
2644,166.0,221.0,0.0
2645,14.0,244.0,0.0
2646,77.0,319.0,0.0
2647,147.0,72.0,0.0
2648,543.0,36.0,0.0
2649,485.0,172.0,0.0
2650,297.0,106.0,0.0
2651,513.0,28.0,0.0
2652,97.0,251.0,0.0
2653,157.0,170.0,0.0
2654,193.0,128.0,0.0
2655,198.0,176.0,0.0
2656,431.0,135.0,0.0
2657,479.0,1.0,0.0
2658,654.0,259.0,0.0
2659,598.0,205.0,0.0
2660,89.0,92.0,0.0
2661,571.0,323.0,0.0
2662,206.0,6.0,0.0
2663,219.0,36.0,0.0
2664,411.0,183.0,0.0
2665,544.0,123.0,0.0
2666,527.0,337.0,0.0
2667,154.0,22.0,0.0
2668,104.0,384.0,0.0
2669,28.0,139.0,0.0
2670,7.0,386.0,0.0
2671,521.0,221.0,0.0
2672,119.0,98.0,0.0
2673,571.0,390.0,0.0
2674,570.0,346.0,0.0
2675,442.0,185.0,0.0
2676,522.0,257.0,0.0
2677,70.0,200.0,0.0
2678,311.0,64.0,0.0
2679,130.0,172.0,0.0
2680,83.0,110.0,0.0
2681,205.0,2.0,0.0
2682,139.0,169.0,0.0
2683,399.0,359.0,0.0
2684,408.0,91.0,0.0
2685,0.0,175.0,0.0
2686,442.0,343.0,0.0
2687,97.0,392.0,0.0
2688,211.0,202.0,0.0
2689,402.0,216.0,0.0
2690,606.0,372.0,0.0
2691,129.0,295.0,0.0
2692,311.0,322.0,0.0
2693,609.0,102.0,0.0
2694,93.0,12.0,0.0
2695,110.0,221.0,0.0
2696,117.0,78.0,0.0
2697,617.0,83.0,0.0
2698,123.0,175.0,0.0
2699,472.0,206.0,0.0
2700,547.0,247.0,0.0
2701,28.0,155.0,0.0
2702,131.0,36.0,0.0
2703,657.0,390.0,0.0
2704,425.0,185.0,0.0
2705,440.0,268.0,0.0
2706,25.0,55.0,0.0
2707,38.0,183.0,0.0
2708,472.0,85.0,0.0
2709,496.0,365.0,0.0
2710,108.0,222.0,0.0
2711,529.0,256.0,0.0
2712,95.0,286.0,0.0
2713,21.0,392.0,0.0
2714,111.0,152.0,0.0
2715,424.0,291.0,0.0
2716,131.0,230.0,0.0
2717,164.0,255.0,0.0
2718,623.0,404.0,0.0
2719,297.0,94.0,0.0
2720,34.0,349.0,0.0
2721,245.0,116.0,0.0
2722,126.0,116.0,0.0
2723,461.0,202.0,0.0
2724,623.0,121.0,0.0
2725,132.0,400.0,0.0
2726,539.0,154.0,0.0
2727,153.0,12.0,0.0
2728,127.0,1.0,0.0
2729,385.0,136.0,0.0
2730,527.0,401.0,0.0
2731,77.0,126.0,0.0
2732,239.0,71.0,0.0
2733,587.0,45.0,0.0
2734,607.0,279.0,0.0
2735,600.0,380.0,0.0
2736,86.0,61.0,0.0
2737,14.0,114.0,0.0
2738,67.0,189.0,0.0
2739,188.0,139.0,0.0
2740,336.0,236.0,0.0
2741,285.0,10.0,0.0
2742,191.0,337.0,0.0
2743,160.0,370.0,0.0
2744,653.0,229.0,0.0
2745,253.0,346.0,0.0
2746,210.0,194.0,0.0
2747,320.0,187.0,0.0
2748,568.0,401.0,0.0
2749,622.0,272.0,0.0
2750,40.0,176.0,0.0
2751,656.0,91.0,0.0
2752,341.0,185.0,0.0
2753,541.0,187.0,0.0
2754,491.0,15.0,0.0
2755,28.0,24.0,0.0
2756,437.0,301.0,0.0
2757,148.0,20.0,0.0
2758,628.0,242.0,0.0
2759,341.0,59.0,0.0
2760,449.0,348.0,0.0
2761,166.0,381.0,0.0
2762,643.0,166.0,0.0
2763,487.0,186.0,0.0
2764,539.0,328.0,0.0
2765,283.0,334.0,0.0
2766,372.0,201.0,0.0
2767,658.0,326.0,0.0
2768,264.0,47.0,0.0
2769,186.0,335.0,0.0
2770,315.0,224.0,0.0
2771,540.0,319.0,0.0
2772,380.0,349.0,0.0
2773,93.0,140.0,0.0
2774,74.0,179.0,0.0
2775,524.0,328.0,0.0
2776,454.0,154.0,0.0
2777,207.0,290.0,0.0
2778,247.0,9.0,0.0
2779,601.0,198.0,0.0
2780,393.0,407.0,0.0
2781,412.0,388.0,0.0
2782,462.0,192.0,0.0
2783,538.0,137.0,0.0
2784,255.0,86.0,0.0
2785,520.0,301.0,0.0
2786,409.0,174.0,0.0
2787,59.0,319.0,0.0
2788,411.0,379.0,0.0
2789,645.0,237.0,0.0
2790,537.0,273.0,0.0
2791,122.0,385.0,0.0
2792,141.0,144.0,0.0
2793,109.0,31.0,0.0
2794,617.0,39.0,0.0
2795,532.0,326.0,0.0
2796,587.0,75.0,0.0
2797,630.0,326.0,0.0
2798,512.0,375.0,0.0
2799,334.0,2.0,0.0
2800,632.0,55.0,0.0
2801,208.0,265.0,0.0
2802,320.0,72.0,0.0
2803,563.0,165.0,0.0
2804,59.0,53.0,0.0
2805,130.0,263.0,0.0
2806,282.0,46.0,0.0
2807,120.0,190.0,0.0
2808,548.0,306.0,0.0
2809,661.0,133.0,0.0
2810,435.0,19.0,0.0
2811,64.0,154.0,0.0
2812,315.0,173.0,0.0
2813,83.0,92.0,0.0
2814,306.0,139.0,0.0
2815,617.0,263.0,0.0
2816,226.0,98.0,0.0
2817,631.0,192.0,0.0
2818,398.0,52.0,0.0
2819,100.0,106.0,0.0
2820,291.0,361.0,0.0
2821,74.0,317.0,0.0
2822,90.0,366.0,0.0
2823,202.0,294.0,0.0
2824,563.0,322.0,0.0
2825,607.0,278.0,0.0
2826,613.0,398.0,0.0
2827,95.0,117.0,0.0
2828,249.0,70.0,0.0
2829,195.0,122.0,0.0
2830,484.0,161.0,0.0
2831,337.0,234.0,0.0
2832,572.0,403.0,0.0
2833,165.0,92.0,0.0
2834,657.0,243.0,0.0
2835,602.0,3.0,0.0
2836,578.0,248.0,0.0
2837,386.0,277.0,0.0
2838,539.0,83.0,0.0
2839,541.0,142.0,0.0
2840,629.0,152.0,0.0
2841,459.0,283.0,0.0
2842,123.0,341.0,0.0
2843,385.0,195.0,0.0
2844,210.0,388.0,0.0
2845,106.0,273.0,0.0
2846,305.0,369.0,0.0
2847,577.0,185.0,0.0
2848,312.0,271.0,0.0
2849,252.0,264.0,0.0
2850,455.0,199.0,0.0
2851,441.0,10.0,0.0
2852,76.0,7.0,0.0
2853,252.0,308.0,0.0
2854,368.0,86.0,0.0
2855,449.0,40.0,0.0
2856,355.0,103.0,0.0
2857,76.0,366.0,0.0
2858,609.0,17.0,0.0
2859,296.0,129.0,0.0
2860,120.0,293.0,0.0
2861,1.0,191.0,0.0
